,UF,acesso_a_Internet,Renda_per_capita
105278,SP,não,5500.0
105280,SP,sim,3533.0
105281,SP,sim,12266.0
105285,SP,sim,6600.0
105286,SP,sim,11500.0
105289,SP,sim,7500.0
105291,SP,sim,5000.0
105292,SP,sim,4000.0
105293,SP,sim,3000.0
105294,SP,sim,3200.0
105295,SP,sim,3000.0
105297,SP,sim,5200.0
105298,SP,sim,7600.0
105300,SP,sim,0.0
105301,SP,sim,3500.0
105303,SP,sim,2500.0
105304,SP,sim,2083.0
105305,SP,sim,2000.0
105306,SP,sim,397.0
105308,SP,sim,305.0
105309,SP,sim,1500.0
105310,SP,sim,5700.0
105311,SP,sim,2500.0
105312,SP,sim,2500.0
105313,SP,não,1000.0
105314,SP,não,1300.0
105316,SP,sim,1700.0
105317,SP,não,1000.0
105318,SP,não,262.0
105319,SP,sim,750.0
105320,SP,sim,480.0
105321,SP,não,1090.0
105322,SP,sim,1833.0
105323,SP,não,1250.0
105325,SP,sim,1000.0
105326,SP,sim,5394.0
105327,SP,sim,2500.0
105328,SP,não,6388.0
105329,SP,não,6300.0
105330,SP,sim,1546.0
105331,SP,sim,207.0
105332,SP,sim,495.0
105333,SP,sim,1500.0
105334,SP,sim,1997.0
105335,SP,sim,1440.0
105337,SP,sim,1750.0
105338,SP,sim,837.0
105339,SP,sim,1058.0
105342,SP,sim,2433.0
105346,SP,não,3000.0
105348,SP,sim,1333.0
105350,SP,sim,5500.0
105351,SP,sim,2841.0
105352,SP,sim,4150.0
105353,SP,não,1000.0
105354,SP,sim,1063.0
105355,SP,sim,1662.0
105356,SP,sim,463.0
105357,SP,sim,448.0
105358,SP,sim,497.0
105359,SP,sim,418.0
105363,SP,sim,300.0
105364,SP,não,675.0
105365,SP,sim,208.0
105366,SP,sim,427.0
105367,SP,sim,500.0
105368,SP,sim,2362.0
105369,SP,sim,644.0
105370,SP,sim,1166.0
105371,SP,sim,1000.0
105372,SP,sim,500.0
105373,SP,sim,1750.0
105375,SP,sim,2333.0
105376,SP,sim,433.0
105377,SP,sim,1088.0
105378,SP,sim,170.0
105379,SP,não,494.0
105380,SP,sim,1033.0
105381,SP,não,452.0
105382,SP,sim,1750.0
105383,SP,sim,5294.0
105384,SP,sim,750.0
105385,SP,sim,650.0
105386,SP,sim,1115.0
105387,SP,sim,2300.0
105388,SP,não,1744.0
105390,SP,sim,1100.0
105391,SP,sim,1475.0
105393,SP,sim,1733.0
105394,SP,não,1165.0
105395,SP,sim,1253.0
105397,SP,não,1130.0
105400,SP,sim,1150.0
105401,SP,não,2000.0
105402,SP,sim,1500.0
105406,SP,não,1250.0
105408,SP,sim,366.0
105409,SP,não,980.0
105410,SP,sim,937.0
105411,SP,sim,1875.0
105412,SP,sim,2130.0
105413,SP,não,895.0
105414,SP,sim,1263.0
105415,SP,não,740.0
105417,SP,sim,1140.0
105418,SP,sim,5785.0
105419,SP,não,738.0
105420,SP,não,883.0
105421,SP,sim,557.0
105422,SP,não,966.0
105424,SP,não,925.0
105425,SP,não,1100.0
105426,SP,sim,440.0
105427,SP,não,1400.0
105428,SP,sim,975.0
105429,SP,sim,2500.0
105431,SP,não,950.0
105435,SP,sim,2666.0
105436,SP,sim,2366.0
105439,SP,sim,833.0
105440,SP,sim,2500.0
105441,SP,não,788.0
105443,SP,sim,2450.0
105445,SP,sim,8500.0
105446,SP,sim,1250.0
105447,SP,sim,2500.0
105448,SP,sim,2000.0
105451,SP,sim,225.0
105452,SP,sim,212.0
105453,SP,sim,1250.0
105454,SP,sim,525.0
105456,SP,sim,1350.0
105457,SP,não,893.0
105459,SP,sim,0.0
105464,SP,sim,1400.0
105465,SP,não,500.0
105467,SP,sim,450.0
105468,SP,não,500.0
105469,SP,sim,1266.0
105470,SP,sim,725.0
105471,SP,não,579.0
105472,SP,não,460.0
105473,SP,sim,333.0
105474,SP,sim,250.0
105475,SP,sim,100.0
105476,SP,não,1070.0
105477,SP,não,788.0
105478,SP,sim,145.0
105479,SP,sim,675.0
105480,SP,sim,775.0
105481,SP,sim,500.0
105482,SP,não,794.0
105483,SP,sim,625.0
105484,SP,sim,433.0
105485,SP,não,1576.0
105486,SP,sim,900.0
105487,SP,sim,1890.0
105488,SP,sim,1475.0
105489,SP,sim,1500.0
105490,SP,sim,650.0
105491,SP,sim,1600.0
105493,SP,sim,875.0
105494,SP,sim,463.0
105496,SP,sim,200.0
105497,SP,sim,402.0
105500,SP,sim,400.0
105502,SP,sim,754.0
105509,SP,sim,542.0
105512,SP,sim,697.0
105513,SP,sim,833.0
105514,SP,sim,533.0
105515,SP,sim,1200.0
105516,SP,sim,1166.0
105517,SP,sim,644.0
105518,SP,sim,993.0
105519,SP,sim,277.0
105520,SP,sim,1133.0
105521,SP,sim,333.0
105522,SP,sim,900.0
105524,SP,sim,812.0
105525,SP,não,615.0
105526,SP,sim,570.0
105527,SP,sim,550.0
105528,SP,sim,875.0
105529,SP,não,447.0
105530,SP,sim,833.0
105531,SP,não,1100.0
105532,SP,sim,1200.0
105533,SP,sim,1200.0
105534,SP,sim,1420.0
105535,SP,sim,729.0
105537,SP,sim,561.0
105538,SP,sim,915.0
105542,SP,sim,562.0
105544,SP,sim,333.0
105545,SP,não,500.0
105546,SP,sim,269.0
105547,SP,sim,996.0
105548,SP,não,700.0
105549,SP,não,1370.0
105551,SP,sim,212.0
105553,SP,sim,1866.0
105554,SP,sim,286.0
105555,SP,sim,530.0
105556,SP,sim,722.0
105557,SP,sim,400.0
105558,SP,sim,596.0
105559,SP,sim,1533.0
105560,SP,sim,1300.0
105561,SP,sim,2300.0
105562,SP,sim,6000.0
105563,SP,sim,0.0
105565,SP,sim,157.0
105566,SP,não,788.0
105567,SP,sim,316.0
105568,SP,sim,571.0
105571,SP,sim,1390.0
105572,SP,sim,866.0
105573,SP,sim,910.0
105575,SP,sim,529.0
105578,SP,sim,500.0
105579,SP,sim,0.0
105580,SP,sim,475.0
105581,SP,não,305.0
105583,SP,sim,2333.0
105585,SP,sim,428.0
105586,SP,não,2500.0
105588,SP,não,400.0
105591,SP,sim,0.0
105592,SP,sim,631.0
105593,SP,não,1250.0
105594,SP,não,788.0
105595,SP,sim,894.0
105596,SP,sim,719.0
105597,SP,sim,779.0
105598,SP,sim,225.0
105599,SP,sim,500.0
105600,SP,sim,1097.0
105601,SP,não,800.0
105602,SP,sim,520.0
105603,SP,sim,2650.0
105604,SP,sim,1944.0
105605,SP,sim,500.0
105606,SP,não,1444.0
105608,SP,sim,2500.0
105609,SP,sim,645.0
105610,SP,sim,720.0
105611,SP,não,960.0
105612,SP,sim,224.0
105613,SP,sim,615.0
105614,SP,não,968.0
105615,SP,sim,766.0
105616,SP,sim,640.0
105618,SP,sim,1086.0
105619,SP,sim,564.0
105620,SP,não,794.0
105621,SP,sim,600.0
105622,SP,sim,680.0
105623,SP,sim,1016.0
105624,SP,sim,850.0
105625,SP,sim,645.0
105626,SP,sim,1240.0
105627,SP,sim,475.0
105628,SP,sim,624.0
105629,SP,sim,1213.0
105630,SP,não,333.0
105631,SP,sim,853.0
105633,SP,sim,4000.0
105640,SP,sim,8125.0
105641,SP,sim,2500.0
105643,SP,sim,2200.0
105644,SP,sim,12666.0
105647,SP,sim,500.0
105648,SP,sim,6166.0
105649,SP,sim,3375.0
105650,SP,sim,13000.0
105651,SP,não,2288.0
105652,SP,não,4777.0
105653,SP,sim,12000.0
105654,SP,sim,7000.0
105656,SP,sim,11400.0
105658,SP,sim,3000.0
105664,SP,sim,6250.0
105666,SP,sim,3625.0
105667,SP,sim,9033.0
105670,SP,sim,4000.0
105671,SP,sim,2000.0
105676,SP,sim,5000.0
105679,SP,sim,6000.0
105680,SP,sim,1350.0
105681,SP,sim,666.0
105682,SP,sim,1050.0
105683,SP,sim,0.0
105684,SP,sim,600.0
105685,SP,não,788.0
105686,SP,não,0.0
105688,SP,sim,466.0
105689,SP,sim,1000.0
105690,SP,sim,500.0
105691,SP,sim,1366.0
105692,SP,sim,1600.0
105693,SP,não,788.0
105694,SP,sim,975.0
105695,SP,sim,550.0
105696,SP,sim,1200.0
105697,SP,sim,333.0
105699,SP,sim,750.0
105700,SP,sim,750.0
105701,SP,sim,983.0
105702,SP,sim,520.0
105703,SP,sim,77.0
105704,SP,sim,911.0
105705,SP,não,235.0
105706,SP,sim,500.0
105707,SP,sim,275.0
105708,SP,sim,917.0
105709,SP,sim,662.0
105710,SP,sim,161.0
105711,SP,sim,545.0
105712,SP,não,376.0
105713,SP,sim,1444.0
105714,SP,não,497.0
105716,SP,sim,1195.0
105718,SP,sim,459.0
105720,SP,sim,1500.0
105721,SP,não,1400.0
105722,SP,sim,636.0
105725,SP,sim,320.0
105728,SP,sim,1333.0
105729,SP,sim,1050.0
105730,SP,sim,3266.0
105731,SP,sim,315.0
105733,SP,não,1794.0
105734,SP,sim,2000.0
105736,SP,não,788.0
105738,SP,sim,1294.0
105739,SP,sim,2800.0
105740,SP,não,662.0
105741,SP,não,2000.0
105744,SP,não,788.0
105747,SP,sim,1100.0
105748,SP,sim,1875.0
105749,SP,sim,1039.0
105750,SP,sim,3200.0
105754,SP,não,550.0
105755,SP,sim,746.0
105756,SP,sim,560.0
105758,SP,sim,1050.0
105759,SP,sim,1036.0
105760,SP,não,500.0
105762,SP,sim,9596.0
105763,SP,sim,5100.0
105764,SP,sim,3000.0
105765,SP,sim,2000.0
105766,SP,sim,1250.0
105767,SP,sim,4297.0
105768,SP,sim,4333.0
105769,SP,sim,2100.0
105771,SP,sim,1650.0
105772,SP,sim,2300.0
105773,SP,sim,4825.0
105774,SP,sim,4266.0
105776,SP,sim,3100.0
105777,SP,sim,1600.0
105780,SP,sim,6870.0
105781,SP,sim,1650.0
105782,SP,sim,12000.0
105784,SP,não,2500.0
105785,SP,sim,2700.0
105787,SP,sim,6333.0
105788,SP,sim,5500.0
105789,SP,não,2200.0
105790,SP,sim,2066.0
105791,SP,sim,20700.0
105792,SP,sim,2400.0
105793,SP,sim,10000.0
105794,SP,não,4900.0
105796,SP,sim,7000.0
105797,SP,sim,15800.0
105798,SP,sim,7003.0
105800,SP,sim,5000.0
105801,SP,sim,27000.0
105802,SP,sim,20000.0
105803,SP,sim,5192.0
105805,SP,sim,4500.0
105807,SP,sim,2700.0
105809,SP,sim,9250.0
105811,SP,sim,18000.0
105812,SP,sim,10000.0
105813,SP,sim,9500.0
105815,SP,sim,1250.0
105816,SP,sim,8000.0
105819,SP,sim,4800.0
105820,SP,sim,10000.0
105821,SP,sim,5500.0
105822,SP,sim,7000.0
105824,SP,sim,9500.0
105825,SP,sim,428.0
105826,SP,sim,175.0
105827,SP,sim,266.0
105828,SP,não,0.0
105829,SP,sim,319.0
105830,SP,não,480.0
105831,SP,sim,574.0
105832,SP,sim,1240.0
105833,SP,não,694.0
105834,SP,não,325.0
105835,SP,sim,566.0
105836,SP,não,788.0
105837,SP,sim,666.0
105838,SP,não,525.0
105839,SP,sim,496.0
105840,SP,sim,3012.0
105841,SP,sim,566.0
105842,SP,sim,788.0
105843,SP,sim,884.0
105844,SP,não,250.0
105845,SP,sim,650.0
105846,SP,sim,495.0
105847,SP,sim,696.0
105848,SP,sim,2700.0
105849,SP,sim,1366.0
105850,SP,sim,644.0
105851,SP,não,1000.0
105852,SP,sim,900.0
105853,SP,não,900.0
105854,SP,sim,1850.0
105855,SP,não,419.0
105856,SP,sim,1232.0
105857,SP,sim,900.0
105858,SP,não,100.0
105859,SP,sim,350.0
105860,SP,não,2233.0
105861,SP,sim,750.0
105862,SP,sim,3125.0
105863,SP,sim,1650.0
105864,SP,não,45.0
105865,SP,sim,497.0
105866,SP,sim,1375.0
105867,SP,sim,1000.0
105868,SP,sim,947.0
105869,SP,sim,433.0
105870,SP,sim,107.0
105872,SP,sim,1093.0
105873,SP,sim,160.0
105874,SP,sim,700.0
105875,SP,sim,794.0
105876,SP,sim,500.0
105878,SP,sim,802.0
105879,SP,não,500.0
105880,SP,sim,625.0
105881,SP,não,1200.0
105882,SP,sim,675.0
105883,SP,sim,659.0
105884,SP,sim,487.0
105885,SP,sim,441.0
105888,SP,sim,622.0
105889,SP,sim,1000.0
105890,SP,sim,429.0
105891,SP,sim,308.0
105892,SP,sim,300.0
105893,SP,não,788.0
105895,SP,sim,400.0
105896,SP,não,670.0
105897,SP,sim,751.0
105898,SP,sim,0.0
105899,SP,sim,875.0
105900,SP,sim,400.0
105901,SP,sim,752.0
105903,SP,sim,1700.0
105904,SP,sim,648.0
105905,SP,sim,220.0
105906,SP,sim,465.0
105907,SP,não,788.0
105908,SP,sim,2812.0
105909,SP,sim,800.0
105910,SP,não,525.0
105911,SP,sim,262.0
105913,SP,sim,400.0
105914,SP,sim,833.0
105915,SP,sim,994.0
105916,SP,sim,837.0
105917,SP,sim,375.0
105918,SP,sim,850.0
105919,SP,não,350.0
105921,SP,sim,1262.0
105922,SP,sim,700.0
105923,SP,sim,437.0
105924,SP,sim,1680.0
105926,SP,sim,300.0
105928,SP,não,1197.0
105929,SP,sim,600.0
105930,SP,não,1250.0
105931,SP,sim,950.0
105932,SP,sim,677.0
105933,SP,sim,497.0
105934,SP,sim,1333.0
105935,SP,sim,3500.0
105937,SP,sim,1750.0
105938,SP,não,225.0
105939,SP,sim,1750.0
105940,SP,sim,1500.0
105941,SP,sim,4500.0
105944,SP,não,2300.0
105945,SP,sim,1420.0
105946,SP,não,1888.0
105947,SP,sim,2000.0
105948,SP,sim,1666.0
105950,SP,não,788.0
105951,SP,não,394.0
105952,SP,não,788.0
105957,SP,sim,6250.0
105958,SP,sim,788.0
105959,SP,não,1188.0
105960,SP,sim,1166.0
105961,SP,sim,450.0
105962,SP,sim,1500.0
105964,SP,sim,1833.0
105965,SP,sim,1594.0
105966,SP,sim,1120.0
105967,SP,sim,591.0
105968,SP,sim,715.0
105969,SP,sim,439.0
105970,SP,sim,788.0
105971,SP,sim,200.0
105972,SP,sim,1000.0
105973,SP,não,1200.0
105974,SP,não,1000.0
105975,SP,sim,500.0
105977,SP,sim,375.0
105978,SP,sim,550.0
105979,SP,sim,700.0
105980,SP,sim,514.0
105981,SP,sim,1250.0
105982,SP,sim,275.0
105983,SP,sim,1875.0
105984,SP,sim,2400.0
105985,SP,sim,993.0
105986,SP,sim,844.0
105987,SP,sim,475.0
105988,SP,sim,919.0
105989,SP,sim,332.0
105991,SP,sim,1500.0
105992,SP,sim,1450.0
105993,SP,sim,800.0
105994,SP,sim,2350.0
105995,SP,sim,4500.0
105996,SP,sim,266.0
105997,SP,sim,900.0
105998,SP,não,900.0
105999,SP,sim,500.0
106000,SP,sim,2933.0
106001,SP,sim,1750.0
106002,SP,sim,5333.0
106004,SP,sim,3075.0
106007,SP,sim,2000.0
106008,SP,sim,1500.0
106009,SP,sim,7700.0
106010,SP,sim,6950.0
106011,SP,sim,600.0
106014,SP,sim,3500.0
106016,SP,sim,1122.0
106017,SP,sim,595.0
106018,SP,sim,2450.0
106019,SP,sim,1150.0
106020,SP,sim,500.0
106022,SP,sim,1926.0
106023,SP,sim,5000.0
106024,SP,não,788.0
106026,SP,sim,1500.0
106027,SP,sim,941.0
106028,SP,sim,580.0
106029,SP,sim,800.0
106032,SP,sim,2080.0
106034,SP,sim,1733.0
106035,SP,sim,1180.0
106037,SP,sim,1250.0
106038,SP,não,435.0
106039,SP,sim,925.0
106041,SP,sim,550.0
106042,SP,sim,2000.0
106043,SP,sim,7000.0
106045,SP,não,2388.0
106046,SP,sim,3333.0
106047,SP,sim,6666.0
106051,SP,sim,1700.0
106054,SP,sim,300.0
106056,SP,sim,12500.0
106057,SP,sim,10000.0
106058,SP,sim,2500.0
106060,SP,não,0.0
106061,SP,não,850.0
106063,SP,sim,1950.0
106064,SP,sim,2333.0
106065,SP,sim,2500.0
106066,SP,sim,2233.0
106067,SP,sim,2697.0
106070,SP,sim,3666.0
106073,SP,sim,3500.0
106074,SP,não,533.0
106075,SP,não,576.0
106076,SP,não,750.0
106077,SP,não,800.0
106078,SP,sim,87.0
106079,SP,não,451.0
106080,SP,sim,597.0
106081,SP,não,600.0
106082,SP,sim,1833.0
106083,SP,não,157.0
106084,SP,não,780.0
106085,SP,sim,750.0
106086,SP,sim,600.0
106087,SP,não,525.0
106088,SP,sim,2150.0
106089,SP,não,500.0
106090,SP,sim,1100.0
106091,SP,sim,690.0
106093,SP,não,600.0
106094,SP,sim,625.0
106095,SP,não,525.0
106096,SP,não,1086.0
106097,SP,sim,1850.0
106098,SP,sim,1500.0
106099,SP,sim,925.0
106100,SP,sim,1576.0
106101,SP,sim,1733.0
106102,SP,sim,929.0
106104,SP,sim,1182.0
106105,SP,sim,1500.0
106106,SP,sim,1088.0
106107,SP,sim,750.0
106108,SP,sim,1150.0
106109,SP,sim,596.0
106110,SP,sim,1219.0
106111,SP,não,844.0
106112,SP,sim,1333.0
106114,SP,sim,2500.0
106115,SP,sim,8500.0
106116,SP,sim,500.0
106117,SP,sim,3333.0
106118,SP,sim,1750.0
106119,SP,sim,1125.0
106123,SP,sim,2333.0
106124,SP,sim,6000.0
106125,SP,sim,5000.0
106126,SP,sim,3200.0
106129,SP,sim,2050.0
106130,SP,sim,5566.0
106131,SP,não,525.0
106132,SP,sim,1090.0
106133,SP,não,1600.0
106134,SP,sim,1900.0
106135,SP,sim,1600.0
106136,SP,sim,769.0
106137,SP,não,0.0
106138,SP,sim,1000.0
106139,SP,sim,1433.0
106140,SP,sim,394.0
106141,SP,sim,2250.0
106142,SP,sim,533.0
106143,SP,não,256.0
106144,SP,sim,1500.0
106145,SP,sim,684.0
106147,SP,não,394.0
106148,SP,sim,1016.0
106149,SP,sim,1875.0
106150,SP,sim,1400.0
106152,SP,sim,375.0
106153,SP,não,0.0
106154,SP,não,788.0
106155,SP,não,788.0
106156,SP,sim,625.0
106157,SP,sim,1259.0
106158,SP,não,788.0
106159,SP,sim,2033.0
106160,SP,sim,3957.0
106162,SP,sim,1750.0
106163,SP,não,1081.0
106164,SP,sim,1298.0
106165,SP,sim,4350.0
106166,SP,sim,1083.0
106167,SP,sim,300.0
106169,SP,sim,1733.0
106170,SP,sim,922.0
106171,SP,sim,750.0
106172,SP,sim,1197.0
106174,SP,sim,785.0
106175,SP,não,280.0
106176,SP,sim,200.0
106177,SP,sim,1304.0
106178,SP,sim,800.0
106179,SP,sim,275.0
106180,SP,sim,877.0
106181,SP,sim,862.0
106182,SP,sim,285.0
106183,SP,sim,560.0
106184,SP,sim,1333.0
106185,SP,sim,1266.0
106186,SP,sim,600.0
106187,SP,não,394.0
106188,SP,não,1033.0
106189,SP,não,788.0
106190,SP,sim,1000.0
106191,SP,não,1125.0
106192,SP,sim,1050.0
106193,SP,sim,650.0
106194,SP,sim,800.0
106195,SP,sim,645.0
106196,SP,não,450.0
106197,SP,sim,275.0
106198,SP,sim,920.0
106199,SP,sim,886.0
106200,SP,sim,725.0
106201,SP,não,366.0
106203,SP,não,500.0
106204,SP,sim,597.0
106205,SP,sim,333.0
106207,SP,sim,337.0
106208,SP,sim,2000.0
106209,SP,não,1200.0
106211,SP,não,829.0
106213,SP,não,788.0
106214,SP,sim,400.0
106215,SP,não,788.0
106216,SP,sim,3000.0
106217,SP,sim,414.0
106218,SP,sim,696.0
106219,SP,sim,2825.0
106221,SP,sim,1262.0
106224,SP,sim,22.0
106226,SP,não,825.0
106227,SP,não,788.0
106228,SP,sim,1050.0
106230,SP,sim,2080.0
106232,SP,sim,750.0
106233,SP,sim,1266.0
106234,SP,sim,266.0
106235,SP,sim,920.0
106236,SP,sim,600.0
106237,SP,sim,700.0
106239,SP,não,1250.0
106240,SP,sim,625.0
106241,SP,não,666.0
106243,SP,sim,1950.0
106244,SP,sim,1173.0
106245,SP,sim,754.0
106246,SP,sim,1500.0
106247,SP,sim,1400.0
106249,SP,sim,875.0
106251,SP,sim,1325.0
106252,SP,sim,140.0
106253,SP,sim,583.0
106254,SP,sim,1200.0
106255,SP,não,175.0
106256,SP,sim,503.0
106257,SP,sim,799.0
106258,SP,sim,1100.0
106259,SP,não,200.0
106261,SP,sim,411.0
106262,SP,sim,500.0
106264,SP,sim,700.0
106265,SP,sim,575.0
106266,SP,sim,775.0
106267,SP,sim,329.0
106268,SP,sim,800.0
106269,SP,sim,840.0
106270,SP,não,1033.0
106271,SP,sim,750.0
106272,SP,sim,488.0
106275,SP,sim,825.0
106276,SP,sim,680.0
106279,SP,sim,854.0
106280,SP,sim,280.0
106282,SP,sim,1150.0
106283,SP,não,266.0
106284,SP,não,0.0
106285,SP,sim,288.0
106286,SP,não,1280.0
106287,SP,sim,1575.0
106288,SP,não,716.0
106289,SP,sim,696.0
106290,SP,não,333.0
106291,SP,sim,1250.0
106293,SP,sim,828.0
106295,SP,sim,600.0
106296,SP,sim,595.0
106297,SP,sim,1036.0
106298,SP,não,700.0
106299,SP,sim,199.0
106300,SP,sim,650.0
106301,SP,sim,300.0
106302,SP,sim,883.0
106303,SP,sim,228.0
106304,SP,não,890.0
106305,SP,não,216.0
106306,SP,sim,500.0
106307,SP,não,660.0
106308,SP,sim,1500.0
106309,SP,não,33.0
106310,SP,não,326.0
106311,SP,não,275.0
106312,SP,sim,208.0
106313,SP,sim,1750.0
106314,SP,sim,201.0
106315,SP,não,788.0
106316,SP,não,340.0
106317,SP,sim,525.0
106318,SP,sim,673.0
106319,SP,sim,320.0
106320,SP,sim,450.0
106321,SP,não,250.0
106322,SP,não,300.0
106323,SP,não,788.0
106324,SP,não,394.0
106325,SP,sim,382.0
106327,SP,não,1200.0
106328,SP,sim,2166.0
106329,SP,sim,527.0
106330,SP,não,750.0
106331,SP,não,788.0
106332,SP,sim,1450.0
106333,SP,não,500.0
106334,SP,sim,984.0
106335,SP,sim,1175.0
106336,SP,não,610.0
106337,SP,sim,171.0
106338,SP,não,394.0
106339,SP,sim,750.0
106340,SP,não,478.0
106341,SP,não,1750.0
106342,SP,sim,709.0
106343,SP,sim,1625.0
106344,SP,sim,0.0
106345,SP,sim,733.0
106346,SP,sim,1733.0
106347,SP,não,725.0
106348,SP,sim,815.0
106349,SP,sim,925.0
106350,SP,não,669.0
106351,SP,sim,895.0
106352,SP,sim,233.0
106353,SP,não,775.0
106354,SP,sim,1126.0
106358,SP,não,525.0
106359,SP,sim,600.0
106360,SP,sim,718.0
106361,SP,sim,2000.0
106362,SP,não,788.0
106363,SP,sim,1020.0
106364,SP,sim,633.0
106365,SP,sim,5890.0
106366,SP,sim,500.0
106367,SP,não,575.0
106368,SP,sim,675.0
106370,SP,sim,1125.0
106371,SP,sim,6300.0
106374,SP,sim,4500.0
106375,SP,sim,5266.0
106376,SP,sim,1064.0
106378,SP,sim,9479.0
106380,SP,sim,3500.0
106381,SP,sim,34000.0
106385,SP,sim,14000.0
106386,SP,sim,5500.0
106390,SP,não,9500.0
106393,SP,sim,17950.0
106394,SP,sim,3100.0
106395,SP,sim,11238.0
106396,SP,sim,8000.0
106397,SP,sim,3771.0
106398,SP,sim,27115.0
106400,SP,sim,5500.0
106401,SP,sim,23500.0
106402,SP,sim,4900.0
106403,SP,sim,3333.0
106404,SP,não,2072.0
106405,SP,sim,14000.0
106406,SP,sim,1144.0
106409,SP,sim,3000.0
106410,SP,sim,10000.0
106411,SP,sim,3500.0
106412,SP,sim,1640.0
106415,SP,sim,8100.0
106421,SP,sim,1400.0
106422,SP,sim,7700.0
106424,SP,sim,10000.0
106426,SP,sim,10500.0
106427,SP,sim,3500.0
106428,SP,sim,5000.0
106431,SP,sim,8000.0
106432,SP,sim,2675.0
106434,SP,sim,2800.0
106436,SP,sim,9666.0
106437,SP,sim,917.0
106439,SP,sim,1318.0
106440,SP,sim,788.0
106441,SP,sim,400.0
106442,SP,sim,1029.0
106443,SP,sim,550.0
106444,SP,sim,2000.0
106445,SP,sim,0.0
106447,SP,não,1000.0
106448,SP,sim,375.0
106450,SP,sim,394.0
106451,SP,sim,500.0
106453,SP,não,1850.0
106454,SP,sim,462.0
106456,SP,sim,418.0
106457,SP,sim,516.0
106458,SP,sim,1237.0
106459,SP,não,550.0
106460,SP,sim,560.0
106461,SP,sim,920.0
106463,SP,sim,1650.0
106464,SP,sim,1343.0
106465,SP,não,0.0
106466,SP,sim,3000.0
106467,SP,sim,1550.0
106468,SP,sim,329.0
106469,SP,sim,1450.0
106470,SP,não,944.0
106471,SP,sim,875.0
106472,SP,não,1600.0
106474,SP,sim,733.0
106476,SP,não,1000.0
106477,SP,não,850.0
106479,SP,sim,0.0
106480,SP,sim,1125.0
106482,SP,sim,164.0
106483,SP,sim,753.0
106486,SP,sim,1900.0
106487,SP,sim,800.0
106488,SP,sim,1250.0
106489,SP,sim,741.0
106490,SP,sim,3262.0
106492,SP,sim,4400.0
106493,SP,sim,625.0
106494,SP,sim,593.0
106495,SP,sim,3700.0
106496,SP,sim,1700.0
106497,SP,sim,1298.0
106499,SP,sim,500.0
106500,SP,sim,1675.0
106501,SP,sim,394.0
106502,SP,sim,99.0
106503,SP,não,394.0
106505,SP,sim,600.0
106506,SP,sim,478.0
106507,SP,sim,800.0
106508,SP,sim,1500.0
106509,SP,não,1500.0
106510,SP,não,475.0
106511,SP,não,788.0
106512,SP,sim,587.0
106513,SP,sim,1294.0
106516,SP,não,2000.0
106517,SP,sim,975.0
106518,SP,sim,1133.0
106519,SP,sim,1500.0
106523,SP,não,788.0
106524,SP,sim,1666.0
106525,SP,não,2000.0
106526,SP,sim,4000.0
106527,SP,sim,3000.0
106528,SP,sim,1200.0
106529,SP,sim,3000.0
106530,SP,sim,929.0
106531,SP,não,1750.0
106532,SP,sim,1200.0
106533,SP,sim,839.0
106534,SP,sim,2933.0
106535,SP,sim,1600.0
106536,SP,sim,133.0
106537,SP,sim,1858.0
106538,SP,sim,1500.0
106539,SP,sim,658.0
106540,SP,sim,876.0
106541,SP,sim,500.0
106542,SP,sim,1121.0
106543,SP,sim,2500.0
106544,SP,sim,1020.0
106545,SP,sim,1600.0
106546,SP,não,333.0
106547,SP,sim,400.0
106548,SP,sim,1531.0
106549,SP,sim,1000.0
106550,SP,sim,562.0
106551,SP,sim,1650.0
106553,SP,sim,576.0
106554,SP,sim,910.0
106555,SP,sim,995.0
106556,SP,sim,1400.0
106557,SP,sim,1125.0
106558,SP,sim,1500.0
106559,SP,sim,87.0
106560,SP,sim,318.0
106561,SP,não,767.0
106562,SP,sim,1096.0
106563,SP,sim,325.0
106564,SP,sim,1175.0
106565,SP,sim,1650.0
106566,SP,sim,1300.0
106567,SP,não,1388.0
106568,SP,sim,600.0
106569,SP,não,433.0
106571,SP,sim,641.0
106572,SP,sim,250.0
106573,SP,sim,1400.0
106574,SP,sim,450.0
106575,SP,sim,1250.0
106576,SP,sim,300.0
106577,SP,sim,760.0
106578,SP,sim,2500.0
106579,SP,não,1550.0
106580,SP,sim,345.0
106581,SP,sim,1016.0
106582,SP,sim,3500.0
106583,SP,sim,710.0
106585,SP,não,350.0
106586,SP,sim,300.0
106587,SP,sim,1166.0
106589,SP,não,455.0
106590,SP,sim,301.0
106592,SP,não,487.0
106594,SP,não,33.0
106596,SP,sim,810.0
106597,SP,não,500.0
106599,SP,sim,5000.0
106603,SP,sim,14500.0
106604,SP,sim,4500.0
106605,SP,sim,1598.0
106606,SP,sim,3200.0
106607,SP,sim,6000.0
106608,SP,sim,20000.0
106612,SP,não,4600.0
106613,SP,sim,10000.0
106614,SP,sim,4666.0
106615,SP,não,844.0
106617,SP,sim,6350.0
106618,SP,sim,7000.0
106620,SP,sim,6750.0
106621,SP,sim,1267.0
106624,SP,sim,12000.0
106626,SP,sim,3000.0
106627,SP,sim,4300.0
106630,SP,sim,12000.0
106632,SP,sim,10500.0
106635,SP,sim,12000.0
106636,SP,sim,3666.0
106637,SP,sim,15000.0
106638,SP,não,2294.0
106639,SP,não,800.0
