,UF,acesso_a_Internet,Renda_per_capita
103893,SP,sim,950.0
103896,SP,sim,1066.0
103897,SP,sim,500.0
103898,SP,não,362.0
103899,SP,sim,524.0
103901,SP,sim,1066.0
103902,SP,não,1300.0
103903,SP,sim,1404.0
103905,SP,sim,457.0
103906,SP,sim,550.0
103907,SP,não,662.0
103908,SP,não,1800.0
103909,SP,sim,1333.0
103911,SP,sim,2000.0
103912,SP,sim,1003.0
103913,SP,sim,0.0
103914,SP,sim,2450.0
103916,SP,não,724.0
103917,SP,sim,1300.0
103918,SP,sim,1426.0
103920,SP,não,700.0
103921,SP,não,724.0
103922,SP,não,458.0
103923,SP,não,2500.0
103925,SP,sim,1000.0
103926,SP,não,640.0
103927,SP,não,532.0
103929,SP,não,680.0
103930,SP,não,450.0
103931,SP,sim,1500.0
103932,SP,sim,450.0
103933,SP,não,558.0
103935,SP,sim,3300.0
103936,SP,sim,2444.0
103938,SP,sim,773.0
103939,SP,não,1200.0
103940,SP,sim,2521.0
103941,SP,sim,3366.0
103943,SP,sim,941.0
103946,SP,sim,266.0
103948,SP,sim,1900.0
103950,SP,sim,1533.0
103951,SP,sim,2310.0
103952,SP,sim,2237.0
103953,SP,sim,275.0
103954,SP,sim,410.0
103955,SP,sim,533.0
103956,SP,sim,1000.0
103958,SP,sim,635.0
103959,SP,sim,900.0
103960,SP,sim,504.0
103961,SP,sim,590.0
103962,SP,sim,1016.0
103965,SP,sim,2033.0
103966,SP,sim,1000.0
103969,SP,sim,806.0
103970,SP,sim,166.0
103971,SP,sim,378.0
103972,SP,sim,3750.0
103973,SP,sim,513.0
103974,SP,sim,999.0
103977,SP,sim,536.0
103978,SP,sim,2900.0
103980,SP,sim,3000.0
103981,SP,sim,1104.0
103982,SP,sim,966.0
103984,SP,sim,1500.0
103986,SP,sim,200.0
103987,SP,não,3500.0
103988,SP,não,1399.0
103990,SP,não,516.0
103991,SP,não,1000.0
103992,SP,não,724.0
103994,SP,sim,3000.0
103995,SP,sim,2841.0
103997,SP,sim,1000.0
103998,SP,sim,2700.0
103999,SP,sim,941.0
104002,SP,sim,1191.0
104003,SP,sim,2833.0
104004,SP,sim,981.0
104006,SP,sim,1850.0
104007,SP,sim,824.0
104008,SP,sim,1092.0
104009,SP,sim,536.0
104010,SP,sim,750.0
104011,SP,não,724.0
104012,SP,sim,2950.0
104013,SP,sim,471.0
104014,SP,sim,250.0
104015,SP,sim,620.0
104016,SP,não,296.0
104017,SP,sim,2700.0
104019,SP,sim,681.0
104020,SP,sim,677.0
104021,SP,não,725.0
104022,SP,sim,750.0
104023,SP,não,290.0
104025,SP,sim,1200.0
104026,SP,não,1074.0
104027,SP,sim,309.0
104028,SP,sim,1689.0
104029,SP,não,595.0
104030,SP,sim,2600.0
104031,SP,sim,2000.0
104032,SP,sim,899.0
104034,SP,sim,600.0
104035,SP,sim,225.0
104036,SP,sim,1810.0
104037,SP,sim,944.0
104039,SP,sim,294.0
104041,SP,sim,503.0
104042,SP,sim,2100.0
104046,SP,sim,538.0
104048,SP,não,450.0
104049,SP,sim,2100.0
104050,SP,sim,1074.0
104051,SP,sim,965.0
104052,SP,sim,380.0
104053,SP,não,424.0
104055,SP,sim,1666.0
104056,SP,sim,366.0
104057,SP,não,600.0
104059,SP,sim,1000.0
104060,SP,sim,965.0
104061,SP,sim,1900.0
104062,SP,sim,3750.0
104065,SP,sim,1500.0
104066,SP,sim,562.0
104067,SP,não,631.0
104068,SP,não,362.0
104069,SP,sim,977.0
104070,SP,sim,250.0
104073,SP,não,275.0
104074,SP,não,724.0
104075,SP,sim,362.0
104077,SP,sim,1900.0
104079,SP,sim,0.0
104082,SP,sim,464.0
104083,SP,sim,2100.0
104084,SP,sim,1333.0
104085,SP,sim,2000.0
104086,SP,sim,1250.0
104087,SP,sim,1700.0
104089,SP,sim,4200.0
104090,SP,sim,950.0
104092,SP,sim,750.0
104093,SP,sim,3800.0
104095,SP,sim,2451.0
104096,SP,sim,3100.0
104100,SP,sim,5000.0
104101,SP,sim,5000.0
104104,SP,sim,666.0
104105,SP,sim,6500.0
104106,SP,sim,3300.0
104109,SP,sim,6300.0
104110,SP,sim,1775.0
104111,SP,sim,3000.0
104113,SP,sim,1453.0
104114,SP,sim,6300.0
104115,SP,sim,700.0
104116,SP,sim,600.0
104117,SP,sim,1850.0
104118,SP,sim,2166.0
104119,SP,sim,900.0
104121,SP,sim,400.0
104123,SP,sim,675.0
104124,SP,sim,500.0
104125,SP,sim,1737.0
104126,SP,sim,840.0
104127,SP,sim,400.0
104128,SP,sim,297.0
104129,SP,sim,1441.0
104130,SP,sim,625.0
104131,SP,não,512.0
104132,SP,não,1065.0
104133,SP,sim,1135.0
104134,SP,sim,442.0
104135,SP,sim,2200.0
104136,SP,sim,1408.0
104137,SP,sim,970.0
104139,SP,sim,1340.0
104140,SP,sim,837.0
104141,SP,sim,966.0
104142,SP,sim,875.0
104144,SP,sim,1075.0
104145,SP,sim,780.0
104147,SP,sim,1900.0
104148,SP,sim,2200.0
104149,SP,não,750.0
104150,SP,não,785.0
104151,SP,não,1538.0
104152,SP,sim,1232.0
104153,SP,sim,45.0
104154,SP,sim,1194.0
104156,SP,sim,425.0
104157,SP,sim,1280.0
104158,SP,sim,462.0
104159,SP,sim,1075.0
104160,SP,não,1067.0
104162,SP,não,301.0
104163,SP,sim,1133.0
104164,SP,sim,493.0
104165,SP,sim,600.0
104166,SP,não,362.0
104167,SP,sim,517.0
104168,SP,não,900.0
104170,SP,sim,1866.0
104171,SP,não,666.0
104172,SP,sim,800.0
104173,SP,sim,77.0
104174,SP,sim,741.0
104175,SP,sim,1250.0
104176,SP,sim,593.0
104177,SP,não,650.0
104178,SP,não,466.0
104179,SP,não,862.0
104180,SP,sim,1700.0
104181,SP,sim,1500.0
104182,SP,não,900.0
104183,SP,sim,1600.0
104184,SP,não,1300.0
104186,SP,sim,1050.0
104187,SP,sim,841.0
104188,SP,não,650.0
104189,SP,sim,721.0
104191,SP,sim,500.0
104192,SP,sim,5833.0
104196,SP,sim,2174.0
104202,SP,sim,2000.0
104204,SP,não,4000.0
104207,SP,sim,2000.0
104208,SP,não,666.0
104209,SP,não,724.0
104211,SP,sim,1700.0
104212,SP,sim,2724.0
104213,SP,sim,8333.0
104214,SP,sim,2666.0
104216,SP,sim,12725.0
104218,SP,sim,25000.0
104220,SP,sim,12300.0
104221,SP,não,14000.0
104222,SP,sim,4780.0
104223,SP,sim,9500.0
104224,SP,sim,2000.0
104225,SP,sim,9000.0
104226,SP,sim,7125.0
104227,SP,sim,4000.0
104228,SP,sim,2460.0
104230,SP,sim,600.0
104231,SP,sim,820.0
104232,SP,sim,430.0
104233,SP,sim,550.0
104234,SP,sim,400.0
104235,SP,sim,1976.0
104236,SP,sim,342.0
104237,SP,sim,860.0
104238,SP,sim,955.0
104239,SP,sim,990.0
104240,SP,sim,400.0
104241,SP,sim,653.0
104242,SP,sim,1000.0
104243,SP,não,820.0
104245,SP,não,3750.0
104246,SP,sim,762.0
104247,SP,sim,1200.0
104248,SP,não,387.0
104249,SP,sim,606.0
104250,SP,não,1124.0
104251,SP,sim,838.0
104252,SP,não,500.0
104253,SP,sim,413.0
104254,SP,sim,681.0
104255,SP,sim,1150.0
104256,SP,sim,2336.0
104257,SP,sim,562.0
104258,SP,não,800.0
104259,SP,sim,15000.0
104261,SP,sim,825.0
104262,SP,sim,300.0
104265,SP,não,724.0
104268,SP,sim,1000.0
104269,SP,não,666.0
104270,SP,sim,1500.0
104271,SP,sim,629.0
104273,SP,sim,5000.0
104274,SP,sim,300.0
104276,SP,sim,1606.0
104277,SP,sim,1181.0
104278,SP,sim,2000.0
104279,SP,não,2000.0
104280,SP,sim,965.0
104281,SP,sim,366.0
104282,SP,sim,412.0
104283,SP,sim,1262.0
104284,SP,sim,444.0
104286,SP,sim,550.0
104287,SP,sim,526.0
104288,SP,sim,600.0
104291,SP,sim,700.0
104292,SP,sim,1612.0
104295,SP,sim,1112.0
104296,SP,não,724.0
104297,SP,sim,870.0
104298,SP,sim,1340.0
104300,SP,sim,2500.0
104301,SP,sim,631.0
104302,SP,sim,480.0
104303,SP,sim,1900.0
104304,SP,sim,850.0
104305,SP,não,500.0
104306,SP,sim,672.0
104307,SP,sim,450.0
104308,SP,sim,17.0
104309,SP,não,287.0
104310,SP,sim,450.0
104311,SP,sim,918.0
104312,SP,sim,366.0
104313,SP,sim,533.0
104314,SP,sim,433.0
104315,SP,não,509.0
104316,SP,sim,260.0
104317,SP,sim,421.0
104319,SP,sim,5000.0
104320,SP,sim,3241.0
104321,SP,sim,7700.0
104322,SP,sim,2412.0
104323,SP,sim,9000.0
104325,SP,sim,1700.0
104326,SP,sim,3200.0
104328,SP,sim,8500.0
104329,SP,sim,5750.0
104330,SP,sim,5500.0
104332,SP,sim,2500.0
104333,SP,sim,5000.0
104334,SP,sim,333.0
104336,SP,sim,2408.0
104337,SP,não,724.0
104338,SP,não,3139.0
104343,SP,sim,1355.0
104345,SP,sim,4500.0
104347,SP,sim,5208.0
104349,SP,sim,4050.0
104350,SP,sim,4000.0
104351,SP,sim,2133.0
104352,SP,sim,9100.0
104353,SP,sim,1018.0
104354,SP,sim,12500.0
104355,SP,não,1424.0
104356,SP,sim,10500.0
104358,SP,não,1225.0
104359,SP,sim,2800.0
104360,SP,sim,6000.0
104361,SP,sim,5300.0
104362,SP,sim,2800.0
104363,SP,sim,1825.0
104364,SP,sim,15000.0
104366,SP,sim,864.0
104367,SP,sim,2058.0
104368,SP,sim,1200.0
104369,SP,sim,3000.0
104370,SP,sim,2162.0
104373,SP,sim,4400.0
104377,SP,sim,6000.0
104378,SP,sim,1050.0
104379,SP,sim,1924.0
104380,SP,não,1824.0
104381,SP,sim,1300.0
104382,SP,não,666.0
104383,SP,sim,1366.0
104384,SP,sim,1161.0
104386,SP,sim,2300.0
104387,SP,sim,1860.0
104388,SP,sim,1350.0
104390,SP,não,375.0
104393,SP,não,8623.0
104394,SP,sim,3366.0
104395,SP,sim,1750.0
104396,SP,não,1862.0
104400,SP,sim,460.0
104401,SP,sim,1133.0
104403,SP,sim,800.0
104404,SP,não,2262.0
104406,SP,sim,3700.0
104409,SP,sim,2500.0
104410,SP,não,724.0
104411,SP,sim,480.0
104413,SP,sim,4500.0
104414,SP,sim,1333.0
104415,SP,sim,1666.0
104416,SP,sim,1177.0
104417,SP,sim,1000.0
104420,SP,sim,1000.0
104421,SP,sim,4000.0
104422,SP,sim,5925.0
104423,SP,sim,1500.0
104424,SP,sim,3150.0
104427,SP,sim,1750.0
104428,SP,sim,1500.0
104429,SP,não,300.0
104430,SP,sim,760.0
104432,SP,não,1825.0
104433,SP,não,800.0
104434,SP,não,925.0
104435,SP,não,800.0
104437,SP,não,1500.0
104439,SP,sim,1200.0
104440,SP,não,300.0
104441,SP,não,2200.0
104442,SP,sim,1300.0
104444,SP,sim,1387.0
104445,SP,sim,1033.0
104447,SP,sim,600.0
104448,SP,sim,1320.0
104449,SP,sim,400.0
104450,SP,não,750.0
104451,SP,não,1862.0
104452,SP,sim,1240.0
104454,SP,sim,2200.0
104457,SP,sim,476.0
104458,SP,sim,633.0
104459,SP,não,1300.0
104461,SP,não,875.0
104463,SP,não,1650.0
104464,SP,não,1200.0
104465,SP,sim,1600.0
104467,SP,sim,1400.0
104469,SP,não,2150.0
104472,SP,sim,416.0
104474,SP,não,724.0
104475,SP,não,1500.0
104476,SP,sim,620.0
104477,SP,não,400.0
104478,SP,não,1300.0
104480,SP,sim,833.0
104481,SP,não,900.0
104482,SP,sim,366.0
104483,SP,sim,700.0
104484,SP,sim,450.0
104485,SP,sim,230.0
104486,SP,sim,366.0
104487,SP,não,556.0
104488,SP,sim,2200.0
104490,SP,não,1950.0
104492,SP,sim,1296.0
104493,SP,sim,708.0
104494,SP,não,362.0
104495,SP,não,1448.0
104497,SP,não,1700.0
104498,SP,sim,675.0
104499,SP,sim,863.0
104500,SP,não,245.0
104501,SP,sim,1023.0
104503,SP,não,1400.0
104504,SP,sim,1600.0
104505,SP,sim,650.0
104506,SP,sim,4100.0
104507,SP,sim,3233.0
104508,SP,sim,4612.0
104509,SP,não,2591.0
104510,SP,sim,5000.0
104511,SP,sim,1650.0
104512,SP,não,724.0
104513,SP,sim,1000.0
104514,SP,sim,3200.0
104515,SP,sim,2650.0
104516,SP,sim,991.0
104517,SP,sim,850.0
104520,SP,sim,724.0
104521,SP,sim,4100.0
104522,SP,sim,1500.0
104524,SP,sim,3266.0
104527,SP,sim,3678.0
104528,SP,não,724.0
104529,SP,sim,2300.0
104531,SP,sim,6200.0
104532,SP,sim,862.0
104534,SP,sim,3350.0
104536,SP,não,1400.0
104538,SP,sim,766.0
104539,SP,sim,425.0
104541,SP,sim,1328.0
104542,SP,sim,600.0
104544,SP,não,260.0
104545,SP,não,1448.0
104547,SP,sim,1100.0
104549,SP,sim,750.0
104552,SP,sim,750.0
104553,SP,não,366.0
104554,SP,sim,310.0
104555,SP,não,0.0
104556,SP,não,283.0
104557,SP,não,595.0
104558,SP,não,300.0
104559,SP,não,833.0
104560,SP,sim,628.0
104561,SP,não,725.0
104562,SP,sim,833.0
104563,SP,sim,400.0
104564,SP,sim,500.0
104565,SP,sim,600.0
104566,SP,sim,350.0
104567,SP,não,1200.0
104568,SP,não,437.0
104569,SP,não,233.0
104570,SP,sim,583.0
104571,SP,sim,642.0
104572,SP,sim,512.0
104573,SP,sim,6666.0
104574,SP,sim,666.0
104575,SP,sim,1416.0
104576,SP,sim,1066.0
104577,SP,sim,575.0
104578,SP,sim,1080.0
104581,SP,sim,2100.0
104582,SP,sim,1433.0
104584,SP,não,724.0
104585,SP,não,1475.0
104588,SP,sim,2025.0
104589,SP,não,1462.0
104590,SP,não,337.0
104592,SP,não,1195.0
104594,SP,sim,1333.0
104595,SP,não,1862.0
104596,SP,sim,1204.0
104597,SP,sim,600.0
104598,SP,não,1450.0
104599,SP,sim,3900.0
104600,SP,sim,7500.0
104601,SP,sim,3000.0
104608,SP,sim,10000.0
104609,SP,sim,2333.0
104610,SP,sim,2000.0
104611,SP,sim,6016.0
104615,SP,sim,5666.0
104617,SP,sim,5666.0
104621,SP,sim,2800.0
104623,SP,sim,3258.0
104625,SP,não,1000.0
104626,SP,sim,4050.0
104629,SP,sim,3000.0
104631,SP,sim,2535.0
104632,SP,sim,5000.0
104633,SP,sim,1600.0
104634,SP,sim,2125.0
104635,SP,não,966.0
104636,SP,sim,2000.0
104639,SP,sim,1856.0
104640,SP,sim,1150.0
104641,SP,sim,800.0
104644,SP,sim,2000.0
104646,SP,sim,833.0
104647,SP,sim,3500.0
104649,SP,não,1250.0
104650,SP,não,362.0
104651,SP,não,362.0
104652,SP,não,1762.0
104653,SP,sim,3166.0
104654,SP,sim,250.0
104655,SP,sim,1550.0
104656,SP,sim,0.0
104657,SP,sim,9250.0
104658,SP,não,3400.0
104659,SP,sim,3900.0
104660,SP,sim,2175.0
104661,SP,sim,2870.0
104662,SP,sim,5000.0
104663,SP,sim,0.0
104664,SP,sim,5000.0
104665,SP,sim,3500.0
104667,SP,sim,1000.0
104668,SP,sim,2000.0
104669,SP,sim,1300.0
104671,SP,sim,4000.0
104672,SP,sim,5375.0
104673,SP,sim,2875.0
104674,SP,sim,3625.0
104677,SP,sim,1625.0
104678,SP,sim,8462.0
104679,SP,sim,2333.0
104680,SP,sim,14333.0
104681,SP,sim,3175.0
104682,SP,sim,3333.0
104683,SP,sim,6250.0
104684,SP,sim,3750.0
104688,SP,sim,1500.0
104689,SP,sim,2100.0
104690,SP,sim,1833.0
104691,SP,sim,650.0
104692,SP,sim,6566.0
104693,SP,sim,370.0
104694,SP,não,2100.0
104696,SP,sim,1600.0
104697,SP,não,1400.0
104698,SP,sim,2500.0
104699,SP,não,1500.0
104701,SP,não,375.0
104702,SP,sim,1066.0
104703,SP,não,333.0
104704,SP,sim,1000.0
104705,SP,não,362.0
104706,SP,não,1400.0
104707,SP,sim,2944.0
104708,SP,não,1224.0
104709,SP,sim,225.0
104711,SP,não,2125.0
104712,SP,não,4100.0
104714,SP,não,1312.0
104715,SP,não,475.0
104716,SP,não,1262.0
104717,SP,sim,849.0
104718,SP,sim,1000.0
104719,SP,sim,975.0
104720,SP,sim,750.0
104721,SP,sim,1633.0
104722,SP,sim,1500.0
104723,SP,não,1200.0
104725,SP,sim,1078.0
104727,SP,sim,1362.0
104728,SP,sim,1926.0
104729,SP,sim,1000.0
104732,SP,sim,1200.0
104733,SP,não,570.0
104734,SP,não,1000.0
104736,SP,não,833.0
104737,SP,sim,556.0
104738,SP,sim,500.0
104739,SP,sim,616.0
104740,SP,sim,604.0
104741,SP,sim,1056.0
104742,SP,sim,512.0
104743,SP,sim,1133.0
104744,SP,sim,214.0
104745,SP,sim,674.0
104746,SP,sim,1500.0
104748,SP,sim,3600.0
104750,SP,sim,1250.0
104751,SP,sim,674.0
104752,SP,sim,1200.0
104753,SP,sim,1725.0
104754,SP,sim,1400.0
104755,SP,sim,400.0
104756,SP,sim,1416.0
104757,SP,não,600.0
104758,SP,não,2000.0
104759,SP,sim,900.0
104760,SP,sim,407.0
104761,SP,sim,656.0
104762,SP,sim,733.0
104763,SP,não,1900.0
104764,SP,não,450.0
104765,SP,sim,500.0
104766,SP,não,1276.0
104767,SP,sim,592.0
104768,SP,sim,2750.0
104769,SP,sim,686.0
104770,SP,não,900.0
104771,SP,não,362.0
104775,SP,sim,283.0
104776,SP,sim,1087.0
104777,SP,não,1200.0
104778,SP,sim,950.0
104779,SP,sim,140.0
104780,SP,sim,3875.0
104781,SP,sim,2166.0
104782,SP,sim,2066.0
104783,SP,sim,3950.0
104784,SP,sim,1940.0
104785,SP,sim,1600.0
104786,SP,sim,1000.0
104788,SP,sim,2000.0
104789,SP,sim,1880.0
104790,SP,sim,3900.0
104791,SP,sim,533.0
104792,SP,sim,981.0
104793,SP,sim,1125.0
104794,SP,sim,1125.0
104796,SP,sim,2750.0
104797,SP,sim,1298.0
104798,SP,sim,776.0
104800,SP,sim,5500.0
104802,SP,sim,1400.0
104803,SP,sim,1462.0
104804,SP,sim,1613.0
104805,SP,não,812.0
104806,SP,não,724.0
104807,SP,sim,4750.0
104808,SP,não,1150.0
104809,SP,sim,3680.0
104810,SP,sim,1166.0
104811,SP,sim,1875.0
104813,SP,não,608.0
104814,SP,não,725.0
104816,SP,sim,335.0
104817,SP,sim,585.0
104818,SP,não,762.0
104820,SP,não,3173.0
104822,SP,sim,1400.0
104825,SP,não,800.0
104827,SP,não,1200.0
104829,SP,não,362.0
104831,SP,sim,2000.0
104833,SP,sim,261.0
104834,SP,sim,1500.0
104836,SP,não,3000.0
104837,SP,sim,952.0
104838,SP,não,781.0
104839,SP,não,1750.0
104840,SP,não,364.0
104841,SP,sim,1000.0
104842,SP,sim,512.0
104844,SP,sim,1200.0
104845,SP,sim,362.0
104846,SP,sim,266.0
104848,SP,sim,706.0
104850,SP,sim,800.0
104851,SP,sim,257.0
104852,SP,não,362.0
104853,SP,não,1580.0
104854,SP,não,900.0
104856,SP,não,662.0
104857,SP,sim,497.0
104858,SP,sim,958.0
104859,SP,sim,300.0
104860,SP,não,750.0
104861,SP,não,781.0
104862,SP,não,900.0
104863,SP,sim,0.0
104864,SP,não,300.0
104865,SP,sim,880.0
104866,SP,não,428.0
104867,SP,sim,1014.0
104869,SP,sim,3750.0
104870,SP,não,3248.0
104871,SP,sim,3150.0
104873,SP,sim,1525.0
104874,SP,sim,1733.0
104875,SP,sim,2900.0
104877,SP,sim,2166.0
104880,SP,sim,1400.0
104881,SP,não,1183.0
104883,SP,sim,575.0
104885,SP,sim,1590.0
104887,SP,sim,599.0
104888,SP,sim,734.0
104889,SP,não,3500.0
104890,SP,sim,600.0
104891,SP,não,800.0
104892,SP,sim,608.0
104894,SP,sim,862.0
104895,SP,não,625.0
104897,SP,sim,656.0
104898,SP,não,500.0
104899,SP,sim,100.0
104900,SP,sim,156.0
104901,SP,sim,583.0
104902,SP,sim,1100.0
104903,SP,não,550.0
104904,SP,sim,1300.0
104906,SP,sim,512.0
104907,SP,sim,1159.0
104908,SP,sim,2000.0
104909,SP,sim,1250.0
104910,SP,sim,1200.0
104911,SP,sim,1371.0
104912,SP,não,425.0
104913,SP,não,241.0
104914,SP,não,449.0
104915,SP,sim,762.0
104916,SP,sim,175.0
104917,SP,sim,274.0
104919,SP,sim,2000.0
104921,SP,sim,9166.0
104922,SP,sim,2250.0
104923,SP,sim,10500.0
104924,SP,sim,2500.0
104925,SP,sim,3808.0
104926,SP,sim,2125.0
104927,SP,sim,3408.0
104928,SP,sim,3900.0
104929,SP,sim,2000.0
104930,SP,sim,3633.0
104931,SP,sim,2250.0
104936,SP,sim,16000.0
104937,SP,sim,875.0
104939,SP,sim,2500.0
104940,SP,sim,2333.0
104941,SP,sim,3500.0
104942,SP,não,1600.0
104943,SP,não,724.0
104944,SP,sim,225.0
104946,SP,não,1300.0
104947,SP,sim,1030.0
104948,SP,não,716.0
104949,SP,sim,483.0
104950,SP,sim,3500.0
104951,SP,sim,1500.0
104953,SP,não,2500.0
104954,SP,não,615.0
104956,SP,sim,388.0
104957,SP,sim,850.0
104958,SP,não,454.0
104959,SP,não,357.0
104960,SP,sim,905.0
104961,SP,sim,335.0
104962,SP,não,1312.0
104963,SP,sim,1833.0
104964,SP,não,933.0
104965,SP,não,733.0
104966,SP,não,887.0
104967,SP,sim,833.0
104968,SP,não,1500.0
104969,SP,não,1700.0
104970,SP,não,400.0
104971,SP,não,146.0
104972,SP,sim,254.0
104973,SP,sim,625.0
104974,SP,sim,733.0
104975,SP,não,686.0
104976,SP,sim,776.0
104977,SP,sim,730.0
104978,SP,sim,475.0
104979,SP,não,744.0
104980,SP,sim,818.0
104981,SP,sim,1400.0
104982,SP,sim,666.0
104983,SP,sim,1241.0
104985,SP,não,862.0
104986,SP,não,716.0
104988,SP,sim,975.0
104989,SP,sim,1157.0
104990,SP,sim,1066.0
104991,SP,sim,1300.0
104992,SP,sim,1500.0
104993,SP,sim,966.0
104994,SP,não,908.0
104996,SP,sim,666.0
104997,SP,sim,700.0
104998,SP,sim,2116.0
104999,SP,não,356.0
105000,SP,sim,309.0
105003,SP,sim,859.0
105004,SP,não,880.0
105005,SP,sim,2000.0
105006,SP,sim,933.0
105007,SP,não,580.0
105008,SP,sim,455.0
105009,SP,sim,790.0
105010,SP,não,724.0
105011,SP,sim,1125.0
105012,SP,sim,2100.0
105013,SP,não,757.0
105014,SP,sim,1762.0
105015,SP,não,724.0
105016,SP,sim,1000.0
105017,SP,sim,578.0
105018,SP,sim,2100.0
105019,SP,não,400.0
105020,SP,sim,460.0
105021,SP,sim,828.0
105023,SP,sim,750.0
105024,SP,sim,1225.0
105025,SP,sim,741.0
105026,SP,sim,0.0
105027,SP,não,724.0
105028,SP,sim,1631.0
105030,SP,sim,1000.0
105036,SP,sim,1175.0
105037,SP,sim,666.0
105038,SP,sim,3057.0
105040,SP,sim,3000.0
105045,SP,sim,2250.0
105046,SP,sim,3000.0
105048,SP,sim,3166.0
105050,SP,sim,574.0
105051,SP,não,1086.0
105052,SP,não,2000.0
105055,SP,sim,3900.0
105056,SP,sim,1500.0
105058,SP,sim,3750.0
105063,SP,sim,875.0
105064,SP,sim,2000.0
105065,SP,sim,3666.0
105067,SP,sim,5400.0
105070,SP,não,2000.0
105071,SP,sim,1250.0
105072,SP,não,724.0
105073,SP,sim,9000.0
105075,SP,sim,10000.0
105076,SP,não,862.0
105077,SP,sim,4350.0
105078,SP,sim,2750.0
105079,SP,sim,3041.0
105080,SP,sim,3500.0
105081,SP,sim,3000.0
105082,SP,não,4500.0
105085,SP,sim,2562.0
105086,SP,sim,984.0
105088,SP,sim,375.0
105089,SP,sim,600.0
105090,SP,sim,425.0
105091,SP,sim,1250.0
105092,SP,sim,1333.0
105094,SP,sim,1150.0
105095,SP,sim,2850.0
105096,SP,sim,280.0
105097,SP,sim,5500.0
105098,SP,sim,625.0
105100,SP,sim,3862.0
105101,SP,sim,5000.0
105102,SP,sim,583.0
105104,SP,sim,1500.0
105105,SP,sim,3250.0
105107,SP,sim,1750.0
105108,SP,sim,2000.0
105109,SP,sim,1333.0
105110,SP,sim,5666.0
105111,SP,não,741.0
105112,SP,sim,2300.0
105113,SP,não,1000.0
105114,SP,sim,1096.0
105115,SP,sim,1666.0
105116,SP,sim,375.0
105117,SP,não,724.0
105118,SP,não,139.0
105119,SP,sim,804.0
105120,SP,sim,661.0
105121,SP,sim,266.0
105122,SP,não,340.0
105124,SP,sim,1037.0
105125,SP,não,333.0
105126,SP,não,210.0
105127,SP,não,508.0
105128,SP,não,724.0
105129,SP,sim,747.0
105130,SP,sim,2775.0
105131,SP,não,466.0
105135,SP,sim,2000.0
105136,SP,sim,1574.0
105138,SP,sim,656.0
105139,SP,sim,1033.0
105140,SP,sim,517.0
105141,SP,sim,650.0
105142,SP,sim,1700.0
105145,SP,sim,675.0
105146,SP,sim,1550.0
105147,SP,sim,1100.0
105148,SP,sim,1362.0
105149,SP,não,724.0
105150,SP,sim,982.0
105151,SP,não,800.0
105152,SP,sim,1470.0
105153,SP,sim,3000.0
105154,SP,sim,1700.0
105155,SP,não,724.0
105156,SP,não,0.0
105157,SP,sim,333.0
105158,SP,sim,1800.0
105161,SP,sim,1156.0
105162,SP,sim,235.0
105163,SP,sim,1000.0
105164,SP,sim,600.0
105166,SP,não,1200.0
105167,SP,sim,866.0
105168,SP,sim,740.0
105169,SP,sim,1240.0
105170,SP,sim,833.0
105171,SP,sim,600.0
105174,SP,não,387.0
105175,SP,sim,1112.0
105176,SP,sim,849.0
105177,SP,sim,1008.0
105178,SP,sim,1034.0
105179,SP,não,586.0
105180,SP,sim,316.0
105181,SP,sim,1100.0
105182,SP,sim,674.0
105183,SP,sim,532.0
105184,SP,não,625.0
105185,SP,sim,1300.0
105186,SP,sim,2250.0
105187,SP,sim,500.0
105189,SP,sim,362.0
105190,SP,sim,400.0
105192,SP,sim,750.0
105193,SP,sim,287.0
105194,SP,sim,762.0
105195,SP,sim,583.0
105196,SP,sim,1140.0
105198,SP,sim,504.0
105199,SP,sim,366.0
105200,SP,não,770.0
105201,SP,sim,346.0
105202,SP,sim,274.0
105203,SP,não,374.0
105205,SP,sim,1024.0
105206,SP,não,800.0
105207,SP,sim,266.0
105208,SP,sim,959.0
105209,SP,sim,740.0
105210,SP,sim,333.0
105211,SP,não,724.0
105212,SP,sim,433.0
105213,SP,sim,337.0
105214,SP,sim,733.0
105215,SP,sim,725.0
105216,SP,sim,1520.0
105217,SP,sim,608.0
105218,SP,sim,500.0
105219,SP,sim,833.0
105220,SP,sim,526.0
105222,SP,sim,1269.0
105223,SP,sim,604.0
105225,SP,sim,666.0
105226,SP,não,800.0
105228,SP,sim,3050.0
105229,SP,sim,966.0
105230,SP,sim,1760.0
105231,SP,sim,680.0
105233,SP,sim,1000.0
105234,SP,sim,1098.0
105235,SP,sim,362.0
105237,SP,sim,300.0
105238,SP,não,144.0
105239,SP,sim,900.0
105241,SP,não,200.0
105242,SP,não,2600.0
105244,SP,sim,374.0
105248,SP,sim,724.0
105250,SP,sim,1280.0
105253,SP,não,150.0
105254,SP,sim,1375.0
105255,SP,sim,862.0
105258,SP,sim,933.0
105259,SP,não,783.0
105260,SP,sim,368.0
105263,SP,sim,1000.0
105264,SP,sim,3833.0
105265,SP,sim,1250.0
105266,SP,sim,1666.0
105268,SP,não,722.0
105270,SP,sim,1150.0
105271,SP,sim,975.0
105272,SP,não,862.0
105274,SP,sim,2750.0
105276,SP,sim,1574.0
105277,SP,não,2100.0
105278,SP,sim,2500.0
105279,SP,sim,1766.0
105280,SP,não,250.0
105282,SP,sim,2043.0
105283,SP,sim,1900.0
